"business_id","name","address","CITY","STATE","postal_code","latitude","longitude","phone_number","Geo_Address"
"PR0301695","QUIK STOP MARKET #551094","1510 MT PLEASANT DR","SAN JOSE","CA","95127","37.3551610000","-121.8004070000","+14089264010","POINT (-121.800407 37.355161)"
"PR0301696","SUNNYVALE UNITED METHODIST CHURCH","535 OLD SAN FRANCISCO RD","SUNNYVALE","CA","94086","37.3680250000","-122.0242690000","+14087390826","POINT (-122.024269 37.368025)"
"PR0301698","SAN TOMAS LIQUOR","240 SARATOGA AV","SANTA CLARA","CA","95050","37.3287580000","-121.9654410000","+14089843811","POINT (-121.965441 37.328758)"
"PR0301699","MISSION LIQUORS","2099 SCOTT BL","SANTA CLARA","CA","95050","37.3608150000","-121.9593970000","+19254076648","POINT (-121.959397 37.360815)"
"PR0301700","DEUX CRANES CHOCOLATES AND CONFECTIONS","15531 UNION AV # A4","LOS GATOS","CA","95032","37.2402524000","-121.9311898000","+17147851177","POINT (-121.9311898 37.2402524)"
"PR0301702","ROUND TABLE PIZZA #83","815 1ST ST","GILROY","CA","95020","37.0144490000","-121.5873210000",,"POINT (-121.587321 37.014449)"
"PR0301705","GLORIA'S BURRITOS","1142 SARATOGA AV","SAN JOSE","CA","95129","37.3042210000","-121.9790046000","+14089846086","POINT (-121.9790046 37.304221)"
"PR0301707","HYATT PLACE SAN JOSE / DOWNTOWN - MAIN KITCHEN","282 ALMADEN BL","SAN JOSE","CA","95113","37.3301220000","-121.8910790000","+14089980400","POINT (-121.891079 37.330122)"
"PR0301709","PARS KOSHER MARKET","3986 S BASCOM AV","SAN JOSE","CA","95124","37.2646745000","-121.9423820000","+16509962742","POINT (-121.942382 37.2646745)"
"PR0301715","HILLTOP MARKET","16820 JACKSON OAKS DR A","MORGAN HILL","CA","95037","37.1435680000","-121.5941120000","+14087109090","POINT (-121.594112 37.143568)"
"PR0301716","STEINS BEER GARDEN & RESTAURANT","895 VILLA ST","MOUNTAIN VIEW","CA","94041","37.3939150000","-122.0800060000","+14082341502","POINT (-122.080006 37.393915)"
"PR0301717","RAMEN LAB","5469 SNELL AV","SAN JOSE","CA","95123","37.2540840000","-121.8314950000","+17078887518","POINT (-121.831495 37.254084)"
"PR0301721","LIQUOR BIN COMPANY","4645 CHERRY AV","SAN JOSE","CA","95118","37.2599820000","-121.8851850000","+14082653925","POINT (-121.885185 37.259982)"
"PR0301723","7-ELEVEN FOOD STORE #24271D","2800 BENTON ST","SANTA CLARA","CA","95051","37.3464380000","-121.9781120000","+14082460517","POINT (-121.978112 37.346438)"
"PR0301727","CHINA CHEN","400 S 3RD ST","SAN JOSE","CA","95112","37.3310065000","-121.8838614000","+14082942525","POINT (-121.8838614 37.3310065)"
"PR0301729","SUMIKA","236 CENTRAL PLZ","LOS ALTOS","CA","94022","37.3791173000","-122.1165246000",,"POINT (-122.1165246 37.3791173)"
"PR0301732","ADELANTE DUAL LANGUAGE ACADEMY","2999 RIDGEMONT DR","SAN JOSE","CA","95122","37.3452240000","-121.8131810000",,"POINT (-121.813181 37.345224)"
"PR0301735","SOUSA'S WINES & LIQUOR'S","400 MOFFETT BL A","MOUNTAIN VIEW","CA","94043","37.3991720000","-122.0748040000","+16509674461","POINT (-122.074804 37.399172)"
"PR0301738","7-ELEVEN #2367-17406C","2335 S WINCHESTER BL","CAMPBELL","CA","95008","37.2807850000","-121.9499170000","+14083702055","POINT (-121.949917 37.280785)"
"PR0301740","KAMI","1054 KIELY BL","SANTA CLARA","CA","95051","37.3455280000","-121.9776779000","+14082466630","POINT (-121.9776779 37.345528)"
"PR0301741","PHO VI HOA RESTAURANT","4546 EL CAMINO REAL # A12","LOS ALTOS","CA","94022","37.4005910000","-122.1150120000","+16509471290","POINT (-122.115012 37.400591)"
"PR0301744","GATEWAY CAFE","2025 GATEWAY PL 211","SAN JOSE","CA","95110","37.3708310000","-121.9238340000","+14084521070","POINT (-121.923834 37.370831)"
"PR0301745","LUNARDI'S SUPERMARKET #4","4650 MERIDIAN AV","SAN JOSE","CA","95124","37.2557020000","-121.8983840000",,"POINT (-121.898384 37.255702)"
"PR0301747","BLOOM","202 SARATOGA AV","SANTA CLARA","CA","95050","37.3278736000","-121.9658132000","+14083452667","POINT (-121.9658132 37.3278736)"
"PR0301748","DELHIWALA CHAAT","590 OLD SAN FRANCISCO RD","SUNNYVALE","CA","94086","37.3670577000","-122.0235874000","+14085614500","POINT (-122.0235874 37.3670577)"
"PR0301749","JOHN SINNOTT ELEMENTARY SCHOOL","2025 YELLOWSTONE AV","MILPITAS","CA","95035","37.4219000000","-121.8686060000",,"POINT (-121.868606 37.4219)"
"PR0301750","RANCHO MIDDLE SCHOOL","1915 YELLOWSTONE AV","MILPITAS","CA","95035","37.4234230000","-121.8691270000","+14089455567","POINT (-121.869127 37.423423)"
"PR0301751","RUSSELL MIDDLE SCHOOL","1500 ESCUELA PY","MILPITAS","CA","95035","37.4528290000","-121.9009090000",,"POINT (-121.900909 37.452829)"
"PR0301752","CLYDE'S LIQUORS","3963 SNELL AV","SAN JOSE","CA","95136","37.2759580000","-121.8411690000","+14082250800","POINT (-121.841169 37.275958)"
"PR0301754","AMERICAN LEGION POST 564","2120 WALSH AV","SANTA CLARA","CA","95050","37.3689230000","-121.9619440000",,"POINT (-121.961944 37.368923)"
"PR0301757","LUCKY 7 SUPERMARKET - MARKET","1675 TULLY RD","SAN JOSE","CA","95122-2534","37.3220660000","-121.8265171000","+14089298200","POINT (-121.8265171 37.322066)"
"PR0301758","JESUIT RETREAT HOUSE","300 MANRESA WY","LOS ALTOS","CA","94022","37.3690730000","-122.1205590000",,"POINT (-122.120559 37.369073)"
"PR0301759","BAGARA'S","594 E EL CAMINO REAL","SUNNYVALE","CA","94087","37.3619925000","-122.0254242000","+16692414070","POINT (-122.0254242 37.3619925)"
"PR0301760","DISCOVERY CHARTER SCHOOL II","762 SUNSET GLEN DR","SAN JOSE","CA","95123","37.2361140000","-121.8488470000","+14083001358","POINT (-121.848847 37.236114)"
"PR0301761","MAPLE LEAF DONUTS","2329 S WINCHESTER BL","CAMPBELL","CA","95008","37.2809034000","-121.9497933000","+14083743213","POINT (-121.9497933 37.2809034)"
"PR0301762","7-ELEVEN FOOD STORE #17195B","1590 FRANKLIN ST","SANTA CLARA","CA","95050","37.3471970000","-121.9513680000",,"POINT (-121.951368 37.347197)"
"PR0301765","PARC","3333 COYOTE HILL RD","PALO ALTO","CA","94303","37.4025548000","-122.1483041000","+12092771141","POINT (-122.1483041 37.4025548)"
"PR0301767","QUIK STOP MARKET #551086","1100 LUCRETIA AV","SAN JOSE","CA","95122","37.3301360000","-121.8572570000","+14082793277","POINT (-121.857257 37.330136)"
"PR0301768","VINCI PARK SCHOOL","1311 VINCI PY","SAN JOSE","CA","95131","37.3811350000","-121.8728840000",,"POINT (-121.872884 37.381135)"
"PR0301769","SANTA TERESA HIGH SCHOOL","6150 SNELL RD","SAN JOSE","CA","95123","37.2351290000","-121.8304120000","+14085789100","POINT (-121.830412 37.235129)"
"PR0301772","CVS/PHARMACY #9896","4550 MERIDIAN AV","SAN JOSE","CA","95124","37.2563634000","-121.8990559000","+14082676440","POINT (-121.8990559 37.2563634)"
"PR0301774","GARDEN CITY LIQUORS","371 E HAMILTON AV","CAMPBELL","CA","95008","37.2943710000","-121.9434530000","+14083780320","POINT (-121.943453 37.294371)"
"PR0301775","HOMESTEAD LIQUOR & MARKET","2021 HOMESTEAD RD","SANTA CLARA","CA","95050","37.3436440000","-121.9601640000","+14088291357","POINT (-121.960164 37.343644)"
"PR0301777","RACHEL CARSON SCHOOL","4245 MEG DR","SAN JOSE","CA","95136","37.2705410000","-121.8550720000",,"POINT (-121.855072 37.270541)"
"PR0301778","ROLLO'S DONUTS","602 N 13TH ST","SAN JOSE","CA","95112","37.3529896000","-121.8862485000","+14082947757","POINT (-121.8862485 37.3529896)"
"PR0301780","LUCKY #762 - GROCERY","6109 MERIDIAN AV","SAN JOSE","CA","95120","37.2290700000","-121.8853330000","+14089973100","POINT (-121.885333 37.22907)"
"PR0301781","L&L HAWAIIAN BBQ","3580 HOMESTEAD RD","SANTA CLARA","CA","95051","37.3375520000","-121.9946620000","+14082460896","POINT (-121.994662 37.337552)"
"PR0301782","CAFE DOCANTO","7 N 33RD ST","SAN JOSE","CA","95116","37.3514413000","-121.8593868000","+14082722929","POINT (-121.8593868 37.3514413)"
"PR0301784","SUSHI ZONO","831 W HAMILTON AV","CAMPBELL","CA","95008","37.2948810000","-121.9641160000",,"POINT (-121.964116 37.294881)"
"PR0301786","THE LAUREL AT MOUNTAIN VIEW","1981 MONTECITO AV","MOUNTAIN VIEW","CA","94043","37.4060046000","-122.0929648000","+16509658633","POINT (-122.0929648 37.4060046)"
"PR0301787","LUCKY #723 - GROCERY","2175 GRANT RD","LOS ALTOS","CA","94022","37.3716689000","-122.0777738000",,"POINT (-122.0777738 37.3716689)"
"PR0301788","LOPEZ TAQUERIA #6","614 E EVELYN AV","SUNNYVALE","CA","94086","37.3734443000","-122.0209608000","+14088248585","POINT (-122.0209608 37.3734443)"
"PR0301789","KENJI SUSHI","385 S WINCHESTER BL","SAN JOSE","CA","95128","37.3214240000","-121.9505750000","+14089851889","POINT (-121.950575 37.321424)"
"PR0301791","HOMESTEAD BOWL/X BAR","20990 HOMESTEAD RD","CUPERTINO","CA","95014","37.3364330000","-122.0405190000","+14082555700","POINT (-122.040519 37.336433)"
"PR0301792","CARL'S JR #1034","270 SARATOGA AV","SANTA CLARA","CA","95050","37.3292330000","-121.9652890000","+14082431234","POINT (-121.965289 37.329233)"
"PR0301794","THE LIQUOR BARN","13305 SYCAMORE AV","SAN MARTIN","CA","95046","37.0911230000","-121.5982460000","+14082033215","POINT (-121.598246 37.091123)"
"PR0301795","SANTA TERESA BOTTLE SHOP","7068 SANTA TERESA BL","SAN JOSE","CA","95139","37.2261310000","-121.7753190000","+14082259931","POINT (-121.775319 37.226131)"
"PR0301797","CARL'S JR #1035","1346 SARATOGA AV","SAN JOSE","CA","95129","37.2998570000","-121.9820500000","+14082466966","POINT (-121.98205 37.299857)"
"PR0301799","DANAWA","2776 EL CAMINO REAL","SANTA CLARA","CA","95051","37.3522670000","-121.9765664000","+16693427080","POINT (-121.9765664 37.352267)"
"PR0301801","7-ELEVEN FOOD STORE #2367-17496G","452 E SANTA CLARA ST","SAN JOSE","CA","95112","37.3405440000","-121.8805210000","+14082980208","POINT (-121.880521 37.340544)"
"PR0301802","SONG HUONG RESTAURANT & CAFE","1054 STORY RD","SAN JOSE","CA","95122","37.3313292000","-121.8541288000","+14086670789","POINT (-121.8541288 37.3313292)"
"PR0301805","7-ELEVEN #17674H","1595 BRANHAM LN","SAN JOSE","CA","95124","37.2535560000","-121.9022610000","+14082649223","POINT (-121.902261 37.253556)"
"PR0301807","EL SOL MARKET","705 N 13TH ST","SAN JOSE","CA","95112","37.3552400000","-121.8881260000","+14087706509","POINT (-121.888126 37.35524)"
"PR0301809","7-ELEVEN FOOD STORE #17733","2105 SCOTT BL","SANTA CLARA","CA","95050","37.3611750000","-121.9593980000","+14088321148","POINT (-121.959398 37.361175)"
"PR0301810","AQUI CAL MEX","10630 S DE ANZA BL","CUPERTINO","CA","95014","37.3142190000","-122.0320440000","+14089961443","POINT (-122.032044 37.314219)"
"PR0301811","GROCERY OUTLET OF SANTA TERESA","7076 SANTA TERESA BL","SAN JOSE","CA","95139","37.2273840000","-121.7742360000","+17758159504","POINT (-121.774236 37.227384)"
"PR0301814","LIQUOR TOWN","790 W HAMILTON AV","CAMPBELL","CA","95008","37.2940620000","-121.9633740000","+16693006535","POINT (-121.963374 37.294062)"
"PR0301815","LUV CAFE","2444 ALVIN AV # B","SAN JOSE","CA","95121","37.3199691000","-121.8279259999","+14086076004","POINT (-121.8279259999 37.3199691)"
"PR0301816","PARK VASONA LIQUORS","3391 S WINCHESTER BL","CAMPBELL","CA","95008","37.2638110000","-121.9605150000","+14083788980","POINT (-121.960515 37.263811)"
"PR0301817","RON'S LIQUORS","1633 FLICKINGER AV","SAN JOSE","CA","95131","37.3906660000","-121.8790650000","+14082727660","POINT (-121.879065 37.390666)"
"PR0301820","EL AMIGO RESTAURANT","7058 SANTA TERESA BL","SAN JOSE","CA","95139","37.2262877000","-121.7756769000","+14083659500","POINT (-121.7756769 37.2262877)"
"PR0301822","COYOTE DISCOUNT BAIT & TACKLE IN","8215 MONTEREY RD","COYOTE","CA","95037","37.2067700000","-121.7291490000","+14084630711","POINT (-121.729149 37.20677)"
"PR0301829","SIDELINE SPORTS BAR AND GRILL","7028 SANTA TERESA BL","SAN JOSE","CA","95139","37.2265501000","-121.7761377000","+14082262226","POINT (-121.7761377 37.2265501)"
"PR0301830","7-ELEVEN FOOD STORE 16889A","1591 FLICKINGER AV","SAN JOSE","CA","95131","37.3903390000","-121.8785890000","+14082587711","POINT (-121.878589 37.390339)"
"PR0301833","T-T DELI LLC","1520 THE ALAMEDA # 105","SAN JOSE","CA","95126","37.3352195000","-121.9149987000","+16692652622","POINT (-121.9149987 37.3352195)"
"PR0301834","WALGREENS #0840","1334 SARATOGA AV","SAN JOSE","CA","95130","37.3001720000","-121.9821900000","+14082497333","POINT (-121.98219 37.300172)"
"PR0301835","D-D DELIGHT","1645 FLICKINGER AV","SAN JOSE","CA","95131","37.3901865000","-121.8790750000","+14086493276","POINT (-121.879075 37.3901865)"
"PR0301837","SETO TEMPURA HOUSE","511 BORREGAS AV","SUNNYVALE","CA","94086","37.3883789000","-122.0257485000",,"POINT (-122.0257485 37.3883789)"
"PR0301838","CVS/PHARMACY # 9808","470 BLOSSOM HILL RD","SAN JOSE","CA","95123","37.2507270000","-121.8329720000","+14085784400","POINT (-121.832972 37.250727)"
"PR0301839","OCALA MIDDLE SCHOOL","2800 OCALA AV","SAN JOSE","CA","95122","37.3422900000","-121.8154650000",,"POINT (-121.815465 37.34229)"
"PR0301840","AGAPE CAFE","845 STEWART DR STE A","SUNNYVALE","CA","94086","37.3839940000","-122.0081840000","+14087393354","POINT (-122.008184 37.383994)"
"PR0301842","CVS/PHARMACY #9812","2514 BERRYESSA RD","SAN JOSE","CA","95132","37.3871680000","-121.8589530000","+14082721414","POINT (-121.858953 37.387168)"
"PR0301843","TESLA DEER CREEK CAFE","3500 DEER CREEK RD","PALO ALTO","CA","94304","37.3960570000","-122.1516860000","+14088883307","POINT (-122.151686 37.396057)"
"PR0301844","DALAT CAFE RESTAURANT","408 E WILLIAM ST","SAN JOSE","CA","95112","37.3326290000","-121.8759700000","+14082946989","POINT (-121.87597 37.332629)"
"PR0301846","EARLS BOTTLE SHOP","299 S CAPITOL AV","SAN JOSE","CA","95127","37.3585690000","-121.8324960000",,"POINT (-121.832496 37.358569)"
"PR0301848","BURGER KING #1572","385 S KIELY BL","SAN JOSE","CA","95129","37.3192930000","-121.9744160000","+14082488740","POINT (-121.974416 37.319293)"
"PR0301849","SAFEWAY #919","12876 SARATOGA-SUNNYVALE RD","SARATOGA","CA","95070","37.2811049000","-122.0311030000",,"POINT (-122.031103 37.2811049)"
"PR0301850","SAFEWAY #919 BAKERY","12876 SARATOGA-SUNNYVALE RD","SARATOGA","CA","95070","37.2811049000","-122.0311030000",,"POINT (-122.031103 37.2811049)"
"PR0301851","MOUNTAIN MIKE'S PIZZA","1170 N CAPITOL AV","SAN JOSE","CA","95132","37.3878398000","-121.8602861000","+14089267133","POINT (-121.8602861 37.3878398)"
"PR0301853","MYLAPORE","1025 W EL CAMINO REAL","SUNNYVALE","CA","94087","37.3725100000","-122.0492980000","+16696692990","POINT (-122.049298 37.37251)"
"PR0301855","DAN IZAKAYA","1306 SARATOGA AV","SAN JOSE","CA","95129","37.3007903000","-121.9816125000","+14082496020","POINT (-121.9816125 37.3007903)"
"PR0301856","BLOSSOM HILL LIQUOR","5489 SNELL AV # 10","SAN JOSE","CA","95123","37.2540520000","-121.8310430000","+14084406606","POINT (-121.831043 37.254052)"
"PR0301857","SAFEWAY #929","2558 BERRYESSA RD","SAN JOSE","CA","95132","37.3881950000","-121.8578850000",,"POINT (-121.857885 37.388195)"
"PR0301858","JACK'S LIQUORS","2298 STORY RD","SAN JOSE","CA","95122","37.3467633000","-121.8322976000","+14089219333","POINT (-121.8322976 37.3467633)"
"PR0301859","7-ELEVEN FOOD STORE #18039C","1639 ALUM ROCK AV","SAN JOSE","CA","95116","37.3518400000","-121.8578800000","+14082593730","POINT (-121.85788 37.35184)"
"PR0301860","SUSHI KUNI","10211 S DE ANZA BL","CUPERTINO","CA","95014","37.3200407000","-122.0324338000","+14082575864","POINT (-122.0324338 37.3200407)"
"PR0301862","SAFEWAY #929-BAKERY","2558 BERRYESSA RD","SAN JOSE","CA","95132","37.3881950000","-121.8578850000",,"POINT (-121.857885 37.388195)"
"PR0301863","PHILZ COFFEE - CAMPBELL","1976 S BASCOM AV","CAMPBELL","CA","95008","37.2871314000","-121.9315682000","+14088193819","POINT (-121.9315682 37.2871314)"
"PR0301864","4TH ST BOWL COFFEE SHOP & BAR","1441 N 4TH ST","SAN JOSE","CA","95112","37.3638540000","-121.9077390000",,"POINT (-121.907739 37.363854)"
"PR0301865","INDO RESTAURANT & LOUNGE","3295 W EL CAMINO REAL","PALO ALTO","CA","94306","37.4205897000","-122.1371260000","+16504997168","POINT (-122.137126 37.4205897)"
"PR0301868","JADE CHINA CHINESE FOOD","2524 BERRYESSA RD","SAN JOSE","CA","95132","37.3876271000","-121.8593345000","+14089236288","POINT (-121.8593345 37.3876271)"
"PR0301869","MCDONALD'S RESTAURANT #3632","1935 TULLY RD","SAN JOSE","CA","95122","37.3249170000","-121.8230250000",,"POINT (-121.823025 37.324917)"
"PR0301870","CARL'S JR #7031","1051 E EL CAMINO REAL","SUNNYVALE","CA","94087","37.3525820000","-122.0045300000",,"POINT (-122.00453 37.352582)"
"PR0301871","DOGHOUSE SPORTS LOUNGE","1336 N FIRST ST","SAN JOSE","CA","95112","37.3608543729","-121.9087575329","+14086238147","POINT (-121.9087575329 37.3608543729)"
"PR0301872","HAPPI HOUSE TERIYAKI","695 N 5TH ST","SAN JOSE","CA","95112","37.3507570000","-121.8961180000","+14082955554","POINT (-121.896118 37.350757)"
"PR0301875","EASY FOODS COMPANY","299 CASTRO ST","MOUNTAIN VIEW","CA","94041","37.3926510000","-122.0795040000","+16509695595","POINT (-122.079504 37.392651)"
"PR0301877","GA - BEST DAY EMPLOYEE CAFÉ","2401 AGNEW RD","SANTA CLARA","CA","95054","37.3907498000","-121.9683513000","+14089881776","POINT (-121.9683513 37.3907498)"
"PR0301878","PING'S BISTRO","10700 S DE ANZA BL","CUPERTINO","CA","95014","37.3129231000","-122.0321345000","+15108628099","POINT (-122.0321345 37.3129231)"
"PR0301879","GRAYSTONE SCHOOL","6982 SHEARWATER DR","SAN JOSE","CA","95120","37.2107880000","-121.8376370000",,"POINT (-121.837637 37.210788)"
"PR0301881","CAKE WORKS THE","2891 S BASCOM AV","CAMPBELL","CA","95008","37.2698100000","-121.9381080000",,"POINT (-121.938108 37.26981)"
"PR0301883","CHRISTY'S DONUT","1150 N CAPITOL AV","SAN JOSE","CA","95132","37.3868340000","-121.8606367000","+14089231300","POINT (-121.8606367 37.386834)"
"PR0301885","GA - AMERICAN CAFE","2401 AGNEW RD","SANTA CLARA","CA","95054","37.3907498000","-121.9683513000","+14089881776","POINT (-121.9683513 37.3907498)"
"PR0301886","GA -  GREAT AMERICA HOT DOG & SNACKS","2401 AGNEW RD","SANTA CLARA","CA","95054","37.3907498000","-121.9683513000","+14089881776","POINT (-121.9683513 37.3907498)"
"PR0301887","GA - SOUTHBAY CANTINA","2401 AGNEW RD","SANTA CLARA","CA","95054","37.3907498000","-121.9683513000","+14089881776","POINT (-121.9683513 37.3907498)"
"PR0301889","GA - SWEET TREATS","2401 AGNEW RD","SANTA CLARA","CA","95054","37.3907498000","-121.9683513000","+14089881776","POINT (-121.9683513 37.3907498)"
"PR0301890","GA - PIZZA ORLEANS","2401 AGNEW RD","SANTA CLARA","CA","95054","37.3907498000","-121.9683513000","+14089881776","POINT (-121.9683513 37.3907498)"
"PR0301891","GA - MAGGIE BROWN'S","2401 AGNEW RD","SANTA CLARA","CA","95054","37.3907498000","-121.9683513000","+14089881776","POINT (-121.9683513 37.3907498)"
"PR0301898","TRIO COMMUNITY MEALS @ ALMA COMMUNITY CENTER","136 W ALMA AV","SAN JOSE","CA","95112","37.3143300000","-121.8759268000","+14088068924","POINT (-121.8759268 37.31433)"
"PR0301900","SANTA CLARA COUNTY OFFICE","70 W HEDDING ST","SAN JOSE","CA","95110","37.3525900000","-121.9037820000","+14082995191","POINT (-121.903782 37.35259)"
"PR0301904","WILLIAM'S LIQUORS","1064 LEIGH AV","SAN JOSE","CA","95126","37.3051310000","-121.9214930000",,"POINT (-121.921493 37.305131)"
"PR0301906","BASKIN ROBBINS","2968 ABORN SQUARE RD","SAN JOSE","CA","95121","37.3119360000","-121.8098235000","+14083164015","POINT (-121.8098235 37.311936)"
"PR0301907","PHO NO 2","1560 N 4TH ST # 103","SAN JOSE","CA","95112","37.3662062000","-121.9082475999","+14089667728","POINT (-121.9082475999 37.3662062)"
"PR0301908","CHICKEN LICIOUS","2863 SENTER RD","SAN JOSE","CA","95111","37.2988343000","-121.8396013000","+19168718388","POINT (-121.8396013 37.2988343)"
"PR0301910","CAMPBELL PIZZA COMPANY","3393 S WINCHESTER BL","CAMPBELL","CA","95008","37.2636411000","-121.9605073000","+14083661202","POINT (-121.9605073 37.2636411)"
"PR0301911","KENTUCKY FRIED CHICKEN @ 983","983 MERIDIAN AV","SAN JOSE","CA","95126","37.3080530000","-121.9140360000",,"POINT (-121.914036 37.308053)"
"PR0301912","STARBUCK'S #22279","1333 S PARK VICTORIA DR","MILPITAS","CA","95035","37.4176020000","-121.8759240000","+14082630850","POINT (-121.875924 37.417602)"
"PR0301913","NUMBER ONE BROADWAY","102 S SANTA CRUZ AV","LOS GATOS","CA","95030","37.2216833000","-121.9844558000","+14086562050","POINT (-121.9844558 37.2216833)"
