geoid,name,total_population,median_household_income,poverty_rate_pct,households_no_vehicle_pct,total_food_businesses,fresh_food_businesses,limited_fresh_food_businesses,restaurant_businesses,fresh_food_share,fresh_food_per_1000_people,food_access_priority_score
060855063024,Block Group 4; Census Tract 5063.02; Santa Clara County; California,1135,186250,,,1,0,1,0,0.0,0.0,1.0
060855029014,Block Group 4; Census Tract 5029.01; Santa Clara County; California,1879,95194,,,14,4,0,7,0.2857142857142857,2.12879191059074,0.09395
060855008001,Block Group 1; Census Tract 5008; Santa Clara County; California,1869,114643,,,27,4,1,14,0.14814814814814814,2.1401819154628146,0.09344999999999999
060855043172,Block Group 2; Census Tract 5043.17; Santa Clara County; California,1358,169342,,,9,3,1,0,0.3333333333333333,2.2091310751104567,0.09053333333333334
060855020011,Block Group 1; Census Tract 5020.01; Santa Clara County; California,1336,63240,,,5,3,0,1,0.6,2.245508982035928,0.08906666666666667
060855036021,Block Group 1; Census Tract 5036.02; Santa Clara County; California,1333,102759,,,10,3,0,1,0.3,2.250562640660165,0.08886666666666668
060855120452,Block Group 2; Census Tract 5120.45; Santa Clara County; California,887,201125,,,16,2,0,2,0.125,2.254791431792559,0.0887
060855038043,Block Group 3; Census Tract 5038.04; Santa Clara County; California,2217,169167,,,21,5,0,5,0.23809523809523808,2.2552999548940007,0.08868000000000001
060855062042,Block Group 2; Census Tract 5062.04; Santa Clara County; California,1325,220774,,,25,3,0,4,0.12,2.2641509433962264,0.08833333333333333
060855085031,Block Group 1; Census Tract 5085.03; Santa Clara County; California,1763,149792,,,26,4,0,3,0.15384615384615385,2.2688598979013044,0.08815
060855083031,Block Group 1; Census Tract 5083.03; Santa Clara County; California,1308,226389,,,10,3,1,2,0.3,2.293577981651376,0.0872
060855051004,Block Group 4; Census Tract 5051; Santa Clara County; California,434,168306,,,18,1,1,10,0.05555555555555555,2.304147465437788,0.08680000000000002
060855050061,Block Group 1; Census Tract 5050.06; Santa Clara County; California,3033,250001,,,82,7,1,24,0.08536585365853659,2.30794592812397,0.08665714285714286
060855120581,Block Group 1; Census Tract 5120.58; Santa Clara County; California,1729,141138,,,24,4,0,6,0.16666666666666666,2.313475997686524,0.08645000000000001
060855029101,Block Group 1; Census Tract 5029.10; Santa Clara County; California,860,121379,,,10,2,1,1,0.2,2.3255813953488373,0.08600000000000001
060855117051,Block Group 1; Census Tract 5117.05; Santa Clara County; California,2145,250001,,,40,5,0,20,0.125,2.331002331002331,0.0858
060855113022,Block Group 2; Census Tract 5113.02; Santa Clara County; California,428,250001,,,66,1,0,13,0.015151515151515152,2.336448598130841,0.08560000000000001
060855032182,Block Group 2; Census Tract 5032.18; Santa Clara County; California,1267,37014,,,17,3,1,3,0.17647058823529413,2.367797947908445,0.08446666666666668
060855024004,Block Group 4; Census Tract 5024; Santa Clara County; California,837,250001,,,9,2,0,5,0.2222222222222222,2.3894862604540026,0.0837
060855009011,Block Group 1; Census Tract 5009.01; Santa Clara County; California,1243,-666666666,,,26,3,0,7,0.11538461538461539,2.4135156878519712,0.08286666666666666
060855081013,Block Group 3; Census Tract 5081.01; Santa Clara County; California,2031,210079,,,32,5,0,7,0.15625,2.461841457410143,0.08124
060855029094,Block Group 4; Census Tract 5029.09; Santa Clara County; California,1195,90192,,,11,3,1,1,0.2727272727272727,2.510460251046025,0.07966666666666668
060855043193,Block Group 3; Census Tract 5043.19; Santa Clara County; California,792,-666666666,,,22,2,1,4,0.09090909090909091,2.525252525252525,0.0792
060855026013,Block Group 3; Census Tract 5026.01; Santa Clara County; California,1178,129375,,,13,3,0,3,0.23076923076923078,2.5466893039049237,0.07853333333333334
060855014021,Block Group 1; Census Tract 5014.02; Santa Clara County; California,1564,91638,,,7,4,0,1,0.5714285714285714,2.557544757033248,0.0782
060855035101,Block Group 1; Census Tract 5035.10; Santa Clara County; California,1889,122098,,,20,5,0,6,0.25,2.6469031233456857,0.07556
060855084041,Block Group 1; Census Tract 5084.04; Santa Clara County; California,1130,-666666666,,,19,3,0,5,0.15789473684210525,2.6548672566371683,0.07533333333333334
060855029104,Block Group 4; Census Tract 5029.10; Santa Clara County; California,1128,86303,,,9,3,0,2,0.3333333333333333,2.6595744680851063,0.0752
060855099012,Block Group 2; Census Tract 5099.01; Santa Clara County; California,1104,250001,,,12,3,0,2,0.25,2.717391304347826,0.0736
060855052022,Block Group 2; Census Tract 5052.02; Santa Clara County; California,3963,227092,,,100,11,2,39,0.11,2.7756749936916476,0.07205454545454547
060855031122,Block Group 2; Census Tract 5031.12; Santa Clara County; California,1068,89122,,,3,3,0,0,1.0,2.808988764044944,0.0712
060855092022,Block Group 2; Census Tract 5092.02; Santa Clara County; California,1061,222679,,,15,3,0,4,0.2,2.827521206409048,0.07073333333333334
060855108022,Block Group 2; Census Tract 5108.02; Santa Clara County; California,1057,250001,,,11,3,0,2,0.2727272727272727,2.838221381267739,0.07046666666666666
060855043181,Block Group 1; Census Tract 5043.18; Santa Clara County; California,1384,163250,,,49,4,1,12,0.08163265306122448,2.8901734104046244,0.0692
060855062034,Block Group 4; Census Tract 5062.03; Santa Clara County; California,1380,187895,,,11,4,0,4,0.36363636363636365,2.898550724637681,0.06899999999999999
060855027012,Block Group 2; Census Tract 5027.01; Santa Clara County; California,2654,132959,,,34,8,0,5,0.23529411764705882,3.014318010550113,0.06635
060855031221,Block Group 1; Census Tract 5031.22; Santa Clara County; California,2303,43250,,,55,7,2,19,0.12727272727272726,3.0395136778115504,0.0658
060855044181,Block Group 1; Census Tract 5044.18; Santa Clara County; California,986,94031,,,18,3,1,2,0.16666666666666666,3.0425963488843815,0.06573333333333334
060855068023,Block Group 3; Census Tract 5068.02; Santa Clara County; California,655,201058,,,9,2,0,1,0.2222222222222222,3.053435114503817,0.06549999999999999
060855103002,Block Group 2; Census Tract 5103; Santa Clara County; California,2513,250001,,,70,8,2,16,0.11428571428571428,3.1834460803820135,0.062825
060855032203,Block Group 3; Census Tract 5032.20; Santa Clara County; California,916,52607,,,7,3,0,2,0.42857142857142855,3.2751091703056767,0.06106666666666667
060855046011,Block Group 1; Census Tract 5046.01; Santa Clara County; California,1212,74250,,,101,4,1,48,0.039603960396039604,3.3003300330033003,0.0606
060855014012,Block Group 2; Census Tract 5014.01; Santa Clara County; California,1179,104688,,,16,4,0,0,0.25,3.392705682782019,0.05895
060855120271,Block Group 1; Census Tract 5120.27; Santa Clara County; California,1457,75188,,,57,5,0,13,0.08771929824561403,3.4317089910775564,0.05828
060855038042,Block Group 2; Census Tract 5038.04; Santa Clara County; California,1735,79688,,,23,6,1,3,0.2608695652173913,3.4582132564841497,0.05783333333333334
060855031051,Block Group 1; Census Tract 5031.05; Santa Clara County; California,2012,61838,,,95,7,1,15,0.07368421052631578,3.479125248508946,0.057485714285714286
060855014022,Block Group 2; Census Tract 5014.02; Santa Clara County; California,1139,101607,,,6,4,0,0,0.6666666666666666,3.5118525021949076,0.05695
060855119152,Block Group 2; Census Tract 5119.15; Santa Clara County; California,1136,61394,,,10,4,0,2,0.4,3.5211267605633805,0.056799999999999996
060855072051,Block Group 1; Census Tract 5072.05; Santa Clara County; California,564,225385,,,5,2,0,0,0.4,3.5460992907801416,0.056400000000000006
060855029103,Block Group 3; Census Tract 5029.10; Santa Clara County; California,835,162887,,,20,3,0,4,0.15,3.592814371257485,0.05566666666666667
060855026042,Block Group 2; Census Tract 5026.04; Santa Clara County; California,820,214028,,,38,3,1,8,0.07894736842105263,3.658536585365854,0.05466666666666667
060855078053,Block Group 3; Census Tract 5078.05; Santa Clara County; California,1315,230365,,,23,5,0,10,0.21739130434782608,3.802281368821293,0.05260000000000001
060855034023,Block Group 3; Census Tract 5034.02; Santa Clara County; California,1014,175125,,,13,4,1,1,0.3076923076923077,3.9447731755424065,0.0507
060855066061,Block Group 1; Census Tract 5066.06; Santa Clara County; California,716,177013,,,15,3,1,3,0.2,4.189944134078212,0.047733333333333336
060855026031,Block Group 1; Census Tract 5026.03; Santa Clara County; California,689,146667,,,10,3,0,1,0.3,4.354136429608127,0.04593333333333334
060855054015,Block Group 5; Census Tract 5054.01; Santa Clara County; California,452,-666666666,,,17,2,1,4,0.11764705882352941,4.424778761061947,0.045200000000000004
060855086024,Block Group 4; Census Tract 5086.02; Santa Clara County; California,1330,116250,,,58,6,0,16,0.10344827586206896,4.511278195488722,0.044333333333333336
060855034011,Block Group 1; Census Tract 5034.01; Santa Clara County; California,870,105804,,,14,4,0,3,0.2857142857142857,4.597701149425287,0.04350000000000001
060855032212,Block Group 2; Census Tract 5032.21; Santa Clara County; California,1288,113993,,,17,6,0,6,0.35294117647058826,4.658385093167702,0.04293333333333334
060855065042,Block Group 2; Census Tract 5065.04; Santa Clara County; California,840,105433,,,9,4,0,2,0.4444444444444444,4.761904761904762,0.042
060855003002,Block Group 2; Census Tract 5003; Santa Clara County; California,1677,104405,,,12,8,0,1,0.6666666666666666,4.770423375074538,0.041925000000000004
060855126021,Block Group 1; Census Tract 5126.02; Santa Clara County; California,1667,128413,,,76,8,3,15,0.10526315789473684,4.799040191961607,0.04167500000000001
060855099021,Block Group 1; Census Tract 5099.02; Santa Clara County; California,2287,154722,,,31,11,0,3,0.3548387096774194,4.809794490599038,0.041581818181818185
060855086022,Block Group 2; Census Tract 5086.02; Santa Clara County; California,413,171840,,,11,2,0,2,0.18181818181818182,4.842615012106537,0.0413
060855033053,Block Group 3; Census Tract 5033.05; Santa Clara County; California,1631,47935,,,61,8,1,12,0.13114754098360656,4.904966278356836,0.040775000000000006
060855008003,Block Group 3; Census Tract 5008; Santa Clara County; California,1192,151885,,,100,6,0,49,0.06,5.033557046979865,0.03973333333333334
060855123142,Block Group 2; Census Tract 5123.14; Santa Clara County; California,594,92891,,,13,3,1,2,0.23076923076923078,5.05050505050505,0.0396
060855078064,Block Group 4; Census Tract 5078.06; Santa Clara County; California,1186,195833,,,26,6,1,7,0.23076923076923078,5.059021922428331,0.03953333333333334
060855077013,Block Group 3; Census Tract 5077.01; Santa Clara County; California,987,146833,,,34,5,1,6,0.14705882352941177,5.065856129685917,0.03948
060855046021,Block Group 1; Census Tract 5046.02; Santa Clara County; California,1542,121953,,,129,8,1,63,0.06201550387596899,5.188067444876784,0.03855
060855125131,Block Group 1; Census Tract 5125.13; Santa Clara County; California,1519,83287,,,38,8,1,10,0.21052631578947367,5.266622778143516,0.037975
060855093041,Block Group 1; Census Tract 5093.04; Santa Clara County; California,1267,141728,,,35,7,1,11,0.2,5.524861878453039,0.0362
060855033051,Block Group 1; Census Tract 5033.05; Santa Clara County; California,1244,116635,,,36,7,1,7,0.19444444444444445,5.627009646302251,0.03554285714285715
060855085093,Block Group 3; Census Tract 5085.09; Santa Clara County; California,504,-666666666,,,16,3,0,5,0.1875,5.9523809523809526,0.0336
060855050102,Block Group 2; Census Tract 5050.10; Santa Clara County; California,2029,176094,,,199,20,1,77,0.10050251256281408,9.857072449482503,0.020290000000000002
060855051002,Block Group 2; Census Tract 5051; Santa Clara County; California,47,-666666666,,,58,1,1,20,0.017241379310344827,21.27659574468085,0.0094
